product_name,product_id,listing_price,sale_price,discount,brand,description,rating,reviews,brand2,adjective_1,adjective_1_sentiment,adjective_2,adjective_2_sentiment,adjective_3,adjective_3_sentiment,adjective_4,adjective_4_sentiment,adjective_5,adjective_5_sentiment,adjective_6,adjective_6_sentiment,adjective_7,adjective_7_sentiment,adjective_8,adjective_8_sentiment,adjective_9,adjective_9_sentiment,adjective_10,adjective_10_sentiment,adjective_11,adjective_11_sentiment,adjective_12,adjective_12_sentiment,adjective_13,adjective_13_sentiment,adjective_14,adjective_14_sentiment,adjective_15,adjective_15_sentiment,adjective_16,adjective_16_sentiment,adjective_17,adjective_17_sentiment,adjective_18,adjective_18_sentiment,adjective_19,adjective_19_sentiment,adjective_20,adjective_20_sentiment,adjective_21,adjective_21_sentiment,adjective_22,adjective_22_sentiment,adjective_23,adjective_23_sentiment,adjective_24,adjective_24_sentiment,adjective_25,adjective_25_sentiment,adjectives_count
MEN'S ADIDAS RUNNING KYLEN 1.0 SHOES,CJ8013,4999,2499,50,Adidas CORE / NEO,The adidas Kylen 1.0 shoes for men. These lightweight running shoes come in a new upper design which is made low to ground with faster 3-Stripes execution which enhances it's overall appeal along with great fit. The combination of Synthetic overlays with Mesh underlays ensure breathability and durability while the Lightstrike EVA midsole with full Rubber outsole provides durability.,4.0,77,Adidas,lightweight,0.0,new,0.13636363636363635,upper,0.0,low,0.0,faster,0.0,overall,0.0,great,0.8,Synthetic,0.0,full,0.35,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
Men's adidas Running Rey Shoes,CL7567,4999,2499,50,Adidas CORE / NEO,These men's running shoes keep you comfortable so you stay focused on your goals. They feature a textile mesh upper along with Cloudfoam midsole provides optimum cushioning where you need it most and durable Rubber outsole for long-lasting wear.,3.8,31,Adidas,comfortable,0.4,focused,0.0,optimum,0.7,durable,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Men's adidas Running Kylen 1.0 shoes,CK9694,4999,2499,50,Adidas CORE / NEO,The adidas Kylen 1.0 shoes for men. These lightweight running shoes come in a new upper design which is made low to ground with faster 3-Stripes execution which enhances it's overall appeal along with great fit. The mesh upper ensures breathability while the Lightstrike EVA midsole with full Rubber outsole provides durability.,4.5,63,Adidas,lightweight,0.0,new,0.13636363636363635,upper,0.0,low,0.0,faster,0.0,overall,0.0,great,0.8,full,0.35,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Men's adidas Running Erish Shoes,CL7604,4299,2149,50,Adidas CORE / NEO,"Energize your run while staying comfortable with this new design, your ride will be smooth and effortless. Breathable mesh upper for maximum ventilation and a cushioned IMEVA midsole provides all-day comfort with rubber outsole for best durability in high wear areas.",2.8,34,Adidas,comfortable,0.4,new,0.13636363636363635,smooth,0.4,Breathable,0.0,upper,0.0,maximum,0.0,cushioned,0.0,best,1.0,high,0.16,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
Men's adidas Sport Inspired Fassar Shoes,CL7488,3999,1999,50,Adidas CORE / NEO,"These men's running-inspired shoes feature a Mesh upper for maximum ventilation, lightstrike IMEVA midsole and durable Rubber outsole for long-lasting wear.",4.9,73,Adidas,upper,0.0,maximum,0.0,lightstrike,0.0,durable,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Men's adidas Running Bolter Shoes,CK9436,4299,2149,50,Adidas CORE / NEO,"These men's running shoes keep you comfortable so you stay focused on your running goals. They feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. The plush Cloudfoam midsole delivers ultra-soft cushioning.",1.0,41,Adidas,comfortable,0.4,focused,0.0,breathable,0.0,upper,0.0,lightweight,0.0,plush,0.0,ultra,0.0,-,0.0,soft,0.1,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
Men's adidas Running Nayo 2.0 Shoes,CK9592,5299,2649,50,Adidas CORE / NEO,The stylish adidas Nayo 2.0 shoes for men crafted for runners. The breathable Knit-Mesh upper offer extended grip and comfort. Lightstrike EVA midsole and full Rubber outsole provides durability.,1.5,2,Adidas,stylish,0.5,breathable,0.0,upper,0.0,full,0.35,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Men's adidas Sport Inspired Videll Shoes,CL7366,3799,2279,40,Adidas CORE / NEO,Extremely functional and subtle running-inspired shoes for men. Feature a textile mesh upper and synthetic overlays. EVA cushioning adds extra comfort. The running 3-Stripes on the sides along with an interesting all-over print on the upper add to it's appeal.,4.2,84,Adidas,functional,0.0,subtle,-0.3333333333333333,upper,0.0,synthetic,0.0,extra,0.0,interesting,0.5,upper,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Men's adidas Running Raddis 1.0 shoes,CK9661,5599,2799,50,Adidas CORE / NEO,The premium looking adidas Raddis 1.0 Running shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. IMEVA midsole and full Rubber outsole provides durability.,2.6,70,Adidas,breathable,0.0,lightweight,0.0,full,0.35,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,3
Men's adidas Running Kivaro 1 Shoes,CK9650,4599,2299,50,Adidas CORE / NEO,"The adidas Running shoes for men. These lightweight shoes give all round comfort, cushioning, durability and support in a simplistic design. The combination of Knit-Mesh upper ensure breathability and durability while the Lightstrike EVA midsole provides premium cushioning. Full Rubber outsole provides durability.",2.6,47,Adidas,lightweight,0.0,round,-0.2,simplistic,-0.5,upper,0.0,Full,0.35,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Men's adidas Sport Inspired Storm Runner Shoes,CL7415,4599,2759,40,Adidas CORE / NEO,"A fast, lightweight adidas stormrunner shoes for men. These running-inspired shoes are very comfortable for your daily routine. Made with textile upper and Cloudfoam midsole along with rubber outsole these shoes will provide comfort to your feet all day long.",4.3,94,Adidas,lightweight,0.0,stormrunner,0.0,comfortable,0.4,daily,0.0,upper,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Men's adidas Sport Inspired Strikerr Shoes,CL7626,4599,2759,40,Adidas CORE / NEO,"Crafted for simple, natural comfort, these running-inspired shoes feature textile mesh upper. The integrated sockliner supports natural movement of the foot with optimum comfort. EVA midsole and Rubber outsole offer optimum comfort to your feet.",3.7,48,Adidas,simple,0.0,natural,0.1,upper,0.0,integrated,0.0,natural,0.1,optimum,0.7,optimum,0.7,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
MEN'S ADIDAS RUNNING FURIO 1.0 SHOES,CJ7990,5599,2799,50,Adidas CORE / NEO,The premium looking adidas Furio Running shoes for men crafted with Knit Mesh upper. The lightstrike IMEVA midsole with full Rubber outsole provides durability.,4.6,30,Adidas,upper,0.0,lightstrike,0.0,full,0.35,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,3
Men's adidas Sport Inspired Runigma Shoes,CL7534,5999,3599,40,Adidas CORE / NEO,These men's running-inspired shoes keep you comfortable all day long. They feature a textile upper and a supportive cage that wraps around the midfoot to give you stability where you need it most.,4.5,98,Adidas,comfortable,0.4,upper,0.0,supportive,0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,3
Men's adidas Sport Inspired Storm Runner Shoes,CL7413,4599,2759,40,Adidas CORE / NEO,"A fast, lightweight adidas stormrunner shoes for men. These running-inspired shoes are very comfortable for your daily routine. Made with textile upper and Cloudfoam midsole along with rubber outsole these shoes will provide comfort to your feet all day long.",3.8,4,Adidas,lightweight,0.0,stormrunner,0.0,comfortable,0.4,daily,0.0,upper,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Men's adidas Running Kalus 1.0 Shoes,CK9500,4599,2299,50,Adidas CORE / NEO,"A well cushioned shoe with a fresher look that will appeal to young runners. Features Mesh upper for maximum ventilation, lightstrike IMEVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear.",5.0,31,Adidas,young,0.1,upper,0.0,maximum,0.0,lightstrike,0.0,visible,0.0,harmful,0.0,durable,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Men's adidas Sport Inspired Videll Shoes,CL7369,3799,2279,40,Adidas CORE / NEO,Extremely functional and subtle running-inspired shoes for men. Feature a textile mesh upper and synthetic overlays. EVA cushioning adds extra comfort. The running 3-Stripes on the sides along with an interesting all-over print on the upper add to it's appeal.,4.1,79,Adidas,functional,0.0,subtle,-0.3333333333333333,upper,0.0,synthetic,0.0,extra,0.0,interesting,0.5,upper,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Men's adidas RunFalcon Shoes,EE8156,5999,3599,40,Adidas CORE / NEO,Water-repellent shoes for adding variety to your daily workout routine. These multisport training shoes have a ripstop and leather-like upper for cold-weather durability. A midfoot cage provides additional stability while lightweight cushioning keeps you comfortable across long distances.,4.1,96,Adidas,daily,0.0,upper,0.0,cold,-0.6,midfoot,0.0,additional,0.0,lightweight,0.0,comfortable,0.4,long,-0.05,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Men's adidas Running Erish Shoes,CL7607,4299,2149,50,Adidas CORE / NEO,"Energize your run while staying comfortable with this new design, your ride will be smooth and effortless. Breathable mesh upper for maximum ventilation and a cushioned IMEVA midsole provides all-day comfort with rubber outsole for best durability in high wear areas.",3.2,21,Adidas,comfortable,0.4,new,0.13636363636363635,smooth,0.4,Breathable,0.0,upper,0.0,maximum,0.0,cushioned,0.0,best,1.0,high,0.16,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
Men's adidas Sport Inspired Stunn Shoes,CL7385,5599,3359,40,Adidas CORE / NEO,These men's running-inspired shoes keep you comfortable so you stay focused on your day. They feature a textile upper that wraps around the midfoot to give you stability where you need it most. Faetures a CLOUDFOAM midsole for responsive cushioning and durable Rubber outsole for long-lasting wear.,4.5,16,Adidas,comfortable,0.4,focused,0.0,upper,0.0,responsive,0.0,durable,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Men's adidas Running EnergyFalcon Shoes,EE9856,6999,4199,40,Adidas CORE / NEO,"When you dig deep to reach your goals, these running shoes offer the support and stability you need. Every step feels pillow-soft with plush cushioning and an OrthoLiteÂ® sockliner for comfort. A flowing TPU heel counter and thin support cage keep the foot centred and stable. The durable outsole is made for logging many miles.",4.3,81,Adidas,soft,0.1,plush,0.0,OrthoLiteÂ,0.0,thin,-0.4,stable,0.0,durable,0.0,many,0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Men's adidas Sport Inspired Lite Racer RBN Shoes,EE8260,5599,3359,40,Adidas CORE / NEO,Fresh running style. These shoes have a lightweight textile upper that hugs the foot with a sock-like construction. Plush midsole and outsole cushioning keeps your feet comfortable throughout the day. Seamless 3-Stripes flash down the sides.,4.4,36,Adidas,Fresh,0.3,lightweight,0.0,upper,0.0,like,0.0,Plush,0.0,outsole,0.0,comfortable,0.4,Seamless,0.1,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Men's adidas Running Asweerun Shoes,EE8448,5599,3359,40,Adidas CORE / NEO,"Aspire to greatness. These running shoes are made with an airy, lightweight mesh upper. The durable rubber outsole grips the pavement for added stability. A cushioned midsole brings comfort to each step.",2.8,95,Adidas,lightweight,0.0,upper,0.0,durable,0.0,cushioned,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Men's adidas Running Cosmic 2 Shoes,EE8181,6999,4199,40,Adidas CORE / NEO,"These men's running shoes provide a cloudlike landing every time your foot hits the ground. A seamless stretch mesh upper provides lightweight support, and a performance sockliner keeps your feet ventilated. The cloudfoam midsole provides responsive cushioning for superior comfort.",3.2,28,Adidas,seamless,0.1,upper,0.0,lightweight,0.0,responsive,0.0,superior,0.7,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
MEN'S ADIDAS RUNNING ERDIGA 4.0 SHOES,CK9682,4999,2499,50,Adidas CORE / NEO,"These Erdiga 4.0 running shoes for men will add a fresh vigour to your workout sessions. Featuring mesh upper and lining, these lace-ups are durable, light in weight and comfortable to wear. Furthermore, the rubber outsole ensures better traction on different surfaces.",3.3,22,Adidas,fresh,0.3,upper,0.0,durable,0.0,comfortable,0.4,better,0.5,different,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Men's adidas Running Norad Shoes,CL7377,4999,2999,40,Adidas CORE / NEO,"These men's running shoes keep you comfortable so you stay focused on your running goals. They feature a textile upper that wraps around the midfoot to give you stability where you need it most. Cloudfoam cushioning offers comfort with every stride, while a handy heel pull helps you get them on in a hurry.",4.5,82,Adidas,comfortable,0.4,focused,0.0,upper,0.0,handy,0.6,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Men's adidas Running Erish Shoes,CL7605,4299,2149,50,Adidas CORE / NEO,"Energize your run while staying comfortable with this new design, your ride will be smooth and effortless. Breathable mesh upper for maximum ventilation and a cushioned IMEVA midsole provides all-day comfort with rubber outsole for best durability in high wear areas.",2.5,7,Adidas,comfortable,0.4,new,0.13636363636363635,smooth,0.4,Breathable,0.0,upper,0.0,maximum,0.0,cushioned,0.0,best,1.0,high,0.16,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
Men's adidas Sport Inspired Run 60s Shoes,EE9734,5599,3359,40,Adidas CORE / NEO,Celebrate an era of breaking barriers in sport. These '60s running-inspired shoes showcase a retro look for today's streets. The classic nylon and suede-like upper rides above a lightweight EVA midsole that brings modern cushioning to an old-school design. Iconic 3-Stripes show your adidas pride.,4.7,32,Adidas,classic,0.16666666666666666,like,0.0,upper,0.0,lightweight,0.0,modern,0.2,old,0.1,Iconic,0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Men's adidas Sport Inspired Crazychaos Shoes,EF1053,6999,4199,40,Adidas CORE / NEO,"A runner inspired look fueled by confidence. These shoes show off uncompromising style in a bulky, retro-inspired build. The smooth leather upper is contrasted with textured suede overlays. Plush cushioning ensures a smooth, comfortable ride.",4.2,70,Adidas,bulky,0.0,smooth,0.4,upper,0.0,textured,0.0,Plush,0.0,smooth,0.4,comfortable,0.4,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Men's adidas Running Duramo 9 Shoes,EE7925,6599,3959,40,Adidas CORE / NEO,"These men's versatile running shoes are ideal for the treadmill or the trail. They feature a mesh upper for breathability and a seamless print overlay for additional support. Pillow-soft Cloudfoam cushions every stride, while the durable outsole holds up to everyday wear.",2.4,22,Adidas,versatile,0.0,ideal,0.9,upper,0.0,seamless,0.1,additional,0.0,soft,0.1,durable,0.0,everyday,-0.2,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Men's adidas Running Supervega Shoes,CL7614,3999,2399,40,Adidas CORE / NEO,These men's running shoes keep you comfortable so you stay focused on your goals. They feature a knit-textile upper along with EVA midsole and Rubber outsole cushioning provide all-day comfort.,2.8,46,Adidas,comfortable,0.4,focused,0.0,knit,0.0,upper,0.0,outsole,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Men's adidas Running EnergyFalcon Shoes,EE9847,6999,4199,40,Adidas CORE / NEO,"When you dig deep to reach your goals, these running shoes offer the support and stability you need. Every step feels pillow-soft with plush Cloudfoam comfort cushioning . A flowing TPU heel counter and thin support cage keep the foot centred and stable. The durable adiwear outsole is made for logging many miles.",3.5,21,Adidas,soft,0.1,plush,0.0,thin,-0.4,stable,0.0,durable,0.0,adiwear,0.0,many,0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Women's adidas Sport Inspired Lite Racer 2.0 Shoes,EG3289,3999,3999,0,Adidas CORE / NEO,Why slow down? These go-everywhere shoes have a sporty feel and a streamlined silhouette to keep up with your nonstop life. Your feet will be treated to soft comfort while your look is elevated with iconic 3-Stripes style.,2.8,34,Adidas,slow,-0.30000000000000004,sporty,0.0,streamlined,0.0,nonstop,0.0,soft,0.1,iconic,0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Men's adidas Running Supervega Shoes,CL7615,3999,2399,40,Adidas CORE / NEO,These men's running shoes keep you comfortable so you stay focused on your goals. They feature a knit-textile upper along with EVA midsole and Rubber outsole cushioning provide all-day comfort.,4.7,86,Adidas,comfortable,0.4,focused,0.0,knit,0.0,upper,0.0,outsole,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Men's adidas Sport Inspired Syan Shoes,CL7276,4999,2499,50,Adidas CORE / NEO,These men's running-inspired shoes keep you comfortable so you stay focused on your goals. They feature a knit-textile upper along with EVA midsole and Rubber outsole cushioning provide all-day comfort.,4.9,1,Adidas,comfortable,0.4,focused,0.0,knit,0.0,upper,0.0,outsole,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Men's adidas Running Jerzo Shoes,CL7453,5299,3179,40,Adidas CORE / NEO,These men's running shoes keep you comfortable so you stay focused on your goals. They feature a textile upper with a supportive cage that wraps around the midfoot to give you stability where you need it most EVA midsole and durable Rubber outsole for long-lasting wear.,4.0,20,Adidas,comfortable,0.4,focused,0.0,upper,0.0,supportive,0.5,most,0.5,durable,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Men's adidas Running Grito Shoes,CL7329,4799,2879,40,Adidas CORE / NEO,"Great everyday shoes for runners to go that extra mile. Features Textile Mesh upper for maximum ventilation, lightstrike EVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear.",4.2,1,Adidas,Great,0.8,everyday,-0.2,extra,0.0,upper,0.0,maximum,0.0,lightstrike,0.0,visible,0.0,harmful,0.0,durable,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
Men's adidas Sport Inspired Stunn Shoes,CL7387,5599,3359,40,Adidas CORE / NEO,These men's running-inspired shoes keep you comfortable so you stay focused on your day. They feature a textile upper that wraps around the midfoot to give you stability where you need it most. Faetures a CLOUDFOAM midsole for responsive cushioning and durable Rubber outsole for long-lasting wear.,4.4,25,Adidas,comfortable,0.4,focused,0.0,upper,0.0,responsive,0.0,durable,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
