product_name,product_id,listing_price,sale_price,discount,brand,description,rating,reviews,brand2,description_preprocess,description_sentiment_nltk,description_sentiment_textblob,description_sentiment_textblob_labels
MEN'S ADIDAS RUNNING ARIUS 1.0 SHOES,CJ8090,4999,2499,50,Adidas CORE / NEO,The adidas Arius 1.0 Running shoes for men feature a comfortable Mesh upper with all-over graphic print. They come with Lightstrike IMEVA midsole for long term lightweight cushioning and shock absorption with a full rubber outsole for durability.,3.6,28,Adidas,adidas arius 1.0 running shoe men feature comfortable mesh upper all-over graphic print . come lightstrike imeva midsole long term lightweight cushioning shock absorption full rubber outsole durability .,1,0.13999999999999999,Positive
Men's adidas Running Bound Shoes,CL7542,4999,2499,50,Adidas CORE / NEO,Sleek running shoes for men. These shoes have a lightweight look and feel in honeycomb mesh. Cloudfoam cushioning delivers superior step-in comfort.,2.7,97,Adidas,sleek running shoe men . shoe lightweight look feel honeycomb mesh . cloudfoam cushioning delivers superior step-in comfort .,1,0.7,Positive
Men's adidas Running Rush Shoes,CL7311,3599,1799,50,Adidas CORE / NEO,"Great everyday shoes for runners to go that extra mile. Features Mesh upper for maximum ventilation, lightstrike EVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear.",2.5,22,Adidas,"great everyday shoe runner go extra mile . feature mesh upper maximum ventilation , lightstrike eva midsole visible adiprene providing protection harmful impact force durable rubber outsole long-lasting wear .",1,0.15000000000000002,Positive
Men's adidas Running Duramo 9 Shoes,EE8028,5999,2999,50,Adidas CORE / NEO,"These men's running shoes will get you on the road to your goals. A sandwich mesh upper offers lightweight breathability, while a seamless print overlay adds support for a stable stride. The midsole offers pillow-soft Cloudfoam cushioning that eases every stride.",3.6,15,Adidas,"men 's running shoe get road goal . sandwich mesh upper offer lightweight breathability , seamless print overlay add support stable stride . midsole offer pillow-soft cloudfoam cushioning eas every stride .",1,0.07500000000000001,Positive
Men's adidas Sport Inspired Blaze Runner Shoes,CL7398,5599,2799,50,Adidas CORE / NEO,Extremely functional and subtle running-inspired shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. IMEVA midsole and full Rubber outsole provides durability.,4.9,28,Adidas,extremely functional subtle running-inspired shoe men . breathable lightweight knit-mesh offer extended ventilation comfort . imeva midsole full rubber outsole provides durability .,1,-0.036111111111111115,Negative
Men's adidas Running Dracon Shoes,CL7306,3999,1999,50,Adidas CORE / NEO,Great everyday trainer for modern runner to go that extra mile. They have a mesh upper accented by contrast 3-Stripes. The EVA midsole and Rubber outsole provide comfort and support to their every step.,4.1,70,Adidas,great everyday trainer modern runner go extra mile . mesh upper accented contrast 3-stripes . eva midsole rubber outsole provide comfort support every step .,1,0.16,Positive
Men's adidas Running Helkin 3 Shoes,CK9697,4599,2299,50,Adidas CORE / NEO,Style and performance go hand in hand in this adidas Helkin 3 Running shoes for men. The breathable upper Knit-Mesh offers maximum ventilation. EVA midsole and rubber outsole.,3.9,43,Adidas,style performance go hand hand adidas helkin 3 running shoe men . breathable upper knit-mesh offer maximum ventilation . eva midsole rubber outsole .,1,0.05,Positive
men's ADIDAS RUNNING NAYO 1.0 SHOES,CI9915,4999,2499,50,Adidas CORE / NEO,"The adidas Nayo 1.0 shoes for men. These lightweight running shoes give all round comfort, cushioning, durability & support in a simplistic design. The mesh upper ensure breathability and durability while the Light strike EVA midsole provides premium cushioning's. Full Rubber outsole provides durability.",3.4,65,Adidas,"adidas nayo 1.0 shoe men . lightweight running shoe give round comfort , cushioning , durability & support simplistic design . mesh upper ensure breathability durability light strike eva midsole provides premium cushioning 's . full rubber outsole provides durability .",1,0.010000000000000009,Positive
MEN'S ADIDAS RUNNING NAYO 2.0 SHOES,CK9590,5299,2649,50,Adidas CORE / NEO,The stylish adidas Nayo 2.0 shoes for men crafted for runners. The breathable Knit-Mesh upper offer extended grip and comfort. Lightstrike EVA midsole and full Rubber outsole provides durability.,1.0,51,Adidas,stylish adidas nayo 2.0 shoe men crafted runner . breathable knit-mesh upper offer extended grip comfort . lightstrike eva midsole full rubber outsole provides durability .,1,0.2833333333333333,Positive
Men's adidas Running Zeta 1.0 Shoes,CL7458,5999,2999,50,Adidas CORE / NEO,"Designed to go the distance, these adidas Zeta 1.0 running shoes for men give optimum cushioning to your feet with full-length CLOUDFOAM and its breathable knit upper ensures maximum ventilation. It's smart style details balance the clean design and the rubber outsole provides best durability.",4.1,89,Adidas,"designed go distance , adidas zeta 1.0 running shoe men give optimum cushioning foot full-length cloudfoam breathable knit upper ensures maximum ventilation . 's smart style detail balance clean design rubber outsole provides best durability .",1,0.3857142857142857,Positive
men's ADIDAS RUNNING NAYO 1.0 SHOES,CI9913,4999,2499,50,Adidas CORE / NEO,"The adidas Nayo 1.0 shoes for men. These lightweight running shoes give all round comfort, cushioning, durability & support in a simplistic design. The combination of Synthetic overlays with Mesh underlays ensure breathability and durability while the Light strike EVA midsole provides premium cushioning's. Full Rubber outsole provides durability.",3.5,96,Adidas,"adidas nayo 1.0 shoe men . lightweight running shoe give round comfort , cushioning , durability & support simplistic design . combination synthetic overlay mesh underlay ensure breathability durability light strike eva midsole provides premium cushioning 's . full rubber outsole provides durability .",1,0.012500000000000011,Positive
Men's adidas Running Zeta 1.0 Shoes,CL7459,5999,2999,50,Adidas CORE / NEO,"Designed to go the distance, these adidas Zeta 1.0 running shoes for men give optimum cushioning to your feet with full-length CLOUDFOAM and its breathable knit upper ensures maximum ventilation. It's smart style details balance the clean design and the rubber outsole provides best durability.",4.3,74,Adidas,"designed go distance , adidas zeta 1.0 running shoe men give optimum cushioning foot full-length cloudfoam breathable knit upper ensures maximum ventilation . 's smart style detail balance clean design rubber outsole provides best durability .",1,0.3857142857142857,Positive
men's Adidas RUNNING TORIL SHOES,CI9991,4999,2499,50,Adidas CORE / NEO,"Designed to go the distance, these adidas Toril 1.0 running shoes for men give optimum cushioning to your feet with EVA midsole and its Mesh upper inspires comfortable familiarity. It's smart style details balance the clean design and the rubber outsole provides best durability.",2.4,58,Adidas,"designed go distance , adidas toril 1.0 running shoe men give optimum cushioning foot eva midsole mesh upper inspires comfortable familiarity . 's smart style detail balance clean design rubber outsole provides best durability .",1,0.44682539682539685,Positive
Men's adidas Running Asweerun Shoes,F36996,5599,2799,50,Adidas CORE / NEO,"Aspire to greatness. These running shoes are made with an airy, lightweight mesh upper. The durable rubber outsole grips the pavement for added stability. A cushioned midsole brings comfort to each step.",3.3,2,Adidas,"aspire greatness . running shoe made airy , lightweight mesh upper . durable rubber outsole grip pavement added stability . cushioned midsole brings comfort step .",1,0.0,Neutral
MEN'S ADIDAS RUNNING NAYO 2.0 SHOES,CJ7974,5299,2649,50,Adidas CORE / NEO,The stylish adidas Nayo 2.0 shoes for men crafted for runners. The breathable Knit-Mesh upper offer extended grip and comfort. Lightstrike EVA midsole and full Rubber outsole provides durability.,4.7,53,Adidas,stylish adidas nayo 2.0 shoe men crafted runner . breathable knit-mesh upper offer extended grip comfort . lightstrike eva midsole full rubber outsole provides durability .,1,0.2833333333333333,Positive
Men's adidas Sport Inspired Factor Shoes,CL7588,4299,2149,50,Adidas CORE / NEO,"These lightweight running-inspired shoes for men give all round comfort, cushioning, durability & support in a simplistic design. Features Knit-Mesh upper for maximum ventilation, lightstrike EVA midsole with durable Rubber outsole for long-lasting wear.",3.4,8,Adidas,"lightweight running-inspired shoe men give round comfort , cushioning , durability & support simplistic design . feature knit-mesh upper maximum ventilation , lightstrike eva midsole durable rubber outsole long-lasting wear .",1,-0.2333333333333333,Negative
Men's adidas Sport Inspired Quickspike Shoes,CL7407,3999,1999,50,Adidas CORE / NEO,"These men's running-inspired shoes feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. The soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long.",4.8,91,Adidas,"men 's running-inspired shoe feature breathable mesh upper comfort collar , moulded overlay provides lightweight support . soft cloudfoam cushioning one-piece midsole outsole provides comfort last day long .",1,0.016666666666666666,Positive
Men's adidas Sport Inspired Quickspike Shoes,CL7406,3999,1999,50,Adidas CORE / NEO,"These men's running-inspired shoes feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. The soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long.",0.0,85,Adidas,"men 's running-inspired shoe feature breathable mesh upper comfort collar , moulded overlay provides lightweight support . soft cloudfoam cushioning one-piece midsole outsole provides comfort last day long .",1,0.016666666666666666,Positive
Men's adidas Sport Inspired Phanko Shoes,CK9420,5599,2799,50,Adidas CORE / NEO,Extremely functional and subtle running-inspired shoes for men. Feature a textile mesh upper and synthetic overlays. EVA cushioning adds extra comfort. The running 3-Stripes on the sides add to it's appeal.,4.6,2,Adidas,extremely functional subtle running-inspired shoe men . feature textile mesh upper synthetic overlay . eva cushioning add extra comfort . running 3-stripes side add 's appeal .,1,-0.11458333333333333,Negative
Men's adidas Sport Inspired Stunn Shoes,CL7389,5599,2799,50,Adidas CORE / NEO,These men's running-inspired shoes keep you comfortable so you stay focused on your day. They feature a textile upper that wraps around the midfoot to give you stability where you need it most. Faetures a CLOUDFOAM midsole for responsive cushioning and durable Rubber outsole for long-lasting wear.,3.5,40,Adidas,men 's running-inspired shoe keep comfortable stay focused day . feature textile upper wrap around midfoot give stability need . faetures cloudfoam midsole responsive cushioning durable rubber outsole long-lasting wear .,1,0.3,Positive
